trajectory_id,time,x,y,vx,vy,speed
66,3.98,-0.02266784722808315,-0.08141093350818861,-0.09725194254810349,-0.19231204821795558,0.2155037452555405
66,4.0,-0.025188802834029408,-0.08428950524421681,-0.0845673344247623,-0.04810195958991445,0.09729045466077003
66,4.02,-0.025734511426552757,-0.0850810198457678,0.04208305619442226,-0.002026785644625122,0.04213183450447132
66,4.04,-0.023899437559685332,-0.08614046202633527,0.08539487930791656,-0.08666159494641729,0.12166559682453595
66,4.06,-0.02357774614422222,-0.0867538893102063,0.03547918888913117,0.012626576178947305,0.037659039688146705
66,4.08,-0.022220277684243395,-0.08678057150623623,0.1042496939504633,-0.004305579999402393,0.10433856769141753
66,4.1,-0.020302516293165273,-0.08776100530051405,0.0788175673996213,-0.09442126967047143,0.12299424822721482
66,4.12,-0.017019640465468628,-0.08936036995965087,0.17880078982280548,-0.07629922522891991,0.19439983079157375
66,4.14,-0.013525214431581703,-0.09107024986325282,0.21502623399420737,-0.08410981484964566,0.23089119138627462
66,4.16,-0.0097169801763076,-0.09323449241901577,0.12155234572020149,-0.177501266569927,0.21513175587070282
66,4.18,-0.005011500362989461,-0.09629359678893185,0.22779571601092752,-0.21890392925646723,0.31592691951913743
66,4.2,-0.0039292277925076936,-0.10020738881674082,0.008915845576794364,-0.13871773362491463,0.13900396370025572
66,4.22,-0.00372422512988615,-0.10174448871433234,0.02595392971365885,-0.08680353750474015,0.09060055513581787
66,4.24,-0.003571904112032414,-0.10308682892657921,-0.011382908279569713,-0.019993924509075556,0.023007121031882908
66,4.26,-0.0033776347069251495,-0.10291970033167763,0.022177780957319097,0.04388251816009364,0.049168377726560936
66,4.28,-0.0024981930457693893,-0.10198342443825649,0.09031265272077628,0.11396300346856746,0.14540956433825203
66,4.3,0.00037477286364254127,-0.09904661147628173,0.15843467548154228,0.14064067817442283,0.21185218137253906
66,4.32,0.0048396000686330475,-0.09648452575896424,0.27630514237613796,0.12467692192033537,0.3031317643583847
66,4.34,0.012326288388888412,-0.09410468138659393,0.4095574579623915,0.1389734752035693,0.4324938591272403
66,4.36,0.01982712620049198,-0.09012379935736235,0.3851208781798596,0.23271426767786535,0.4499711337306777
66,4.38,0.02866438072555837,-0.08638653043561036,0.46663774844632966,0.12172277577950344,0.4822522394126618
66,4.4,0.03696530090447624,-0.0837210987798363,0.3712921257364547,0.16092262534967966,0.404665212222806
66,4.42,0.044147594996004194,-0.08071436814059335,0.30038649479342333,0.1171730477083834,0.3224307202540577
66,4.44,0.04993741394492954,-0.07825336085175867,0.24743679060993465,0.17240563819597143,0.3015769709860235
66,4.46,0.05524772539201471,-0.07378589956311023,0.22779387696149356,0.2394699082113798,0.3305085283618484
66,4.48,0.06015924108493328,-0.0689140912962686,0.20255421290449285,0.16782305289211016,0.2630452171155876
